NGCNGC/IC;MES-cat;RightAsc.(2000);0;Decl.(2000);0
NGC6740;0;19;0;28;46
NGC6741;0;19;2;0;26
NGC6742;0;18;59;48;27
NGC6743;0;19;1;29;16
NGC6744;0;19;8;-63;43
NGC6744;0;19;9;-63;51
NGC6745;0;19;1;40;45
NGC6745;0;19;1;40;44
NGC6746;0;19;10;-61;58
NGC6747;0;18;55;72;46
NGC6748;0;19;3;21;36
NGC6749;0;19;5;1;54
NGC6750;0;19;0;59;10
NGC6751;0;19;5;-5;59
NGC6752;0;19;10;-59;58
NGC6753;0;19;11;-57;2
NGC6754;0;19;8;-51;2
NGC6754;0;19;11;-50;38
NGC6755;0;19;7;4;15
NGC6756;0;19;8;4;42
NGC6757;0;19;5;55;43
NGC6758;0;19;13;-56;18
NGC6759;0;19;6;50;20
NGC6760;0;19;11;1;1
NGC6761;0;19;15;-50;39
NGC6762;0;19;5;63;56
NGC6763;0;19;5;63;56
NGC6764;0;19;8;50;55
NGC6765;0;19;11;30;32
NGC6766;0;19;10;46;19
NGC6767;0;19;11;37;43
NGC6768;0;19;16;-40;13
NGC6768;0;19;16;-40;12
NGC6769;0;19;18;-60;30
NGC6770;0;19;18;-60;29
NGC6771;0;19;18;-60;32
NGC6772;0;19;14;-2;42
NGC6773;0;19;15;4;51
NGC6774;0;19;16;-16;16
NGC6775;0;19;16;0;56
NGC6776;0;19;25;-63;41
NGC6776;0;19;25;-63;51
NGC6777;0;19;26;-71;27
NGC6778;0;19;18;-1;35
NGC6779;MES56;19;16;30;11
NGC6780;0;19;22;-55;46
NGC6781;0;19;18;6;32
NGC6782;0;19;23;-59;55
NGC6783;0;19;16;46;1
NGC6784;0;19;26;-65;37
NGC6784;0;19;26;-65;37
NGC6785;0;19;18;-1;35
NGC6786;0;19;10;73;24
NGC6787;0;19;16;60;25
NGC6788;0;19;26;-54;57
NGC6789;0;19;16;63;58
NGC6790;0;19;22;1;30
NGC6791;0;19;20;37;46
NGC6792;0;19;20;43;7
NGC6793;0;19;23;22;8
NGC6794;0;19;28;-38;55
NGC6795;0;19;26;3;30
NGC6796;0;19;21;61;8
NGC6797;0;19;29;-25;40
NGC6798;0;19;24;53;37
NGC6799;0;19;32;-55;54
NGC6800;0;19;27;25;8
NGC6801;0;19;27;54;22
NGC6802;0;19;30;20;16
NGC6803;0;19;31;10;3
NGC6804;0;19;31;9;13
NGC6805;0;19;36;-37;33
NGC6806;0;19;37;-42;17
NGC6807;0;19;34;5;41
NGC6808;0;19;43;-70;37
NGC6809;MES55;19;39;-30;57
NGC6810;0;19;43;-58;39
NGC6811;0;19;37;46;23
NGC6812;0;19;45;-55;20
NGC6813;0;19;40;27;18
NGC6814;0;19;42;-10;19
NGC6815;0;19;40;26;45
NGC6816;0;19;44;-28;24
NGC6817;0;19;37;62;23
NGC6817;0;19;37;62;22
NGC6818;0;19;43;-14;9
NGC6819;0;19;41;40;11
NGC6820;0;19;42;23;17
NGC6821;0;19;44;-6;50
NGC6822;0;19;44;-14;48
NGC6823;0;19;43;23;18
NGC6824;0;19;43;56;6
NGC6825;0;19;41;64;4
NGC6826;0;19;44;50;31
NGC6827;0;19;48;21;13
NGC6828;0;19;50;7;54
NGC6829;0;19;47;59;54
NGC6830;0;19;50;23;6
NGC6831;0;19;47;59;53
NGC6832;0;19;48;59;25
NGC6833;0;19;49;48;57
NGC6834;0;19;52;29;24
NGC6835;0;19;54;-12;34
NGC6836;0;19;54;-12;41
NGC6837;0;19;53;11;41
NGC6838;MES71;19;53;18;46
NGC6839;0;19;54;17;56
NGC6840;0;19;55;12;15
NGC6841;0;19;57;-31;48
NGC6842;0;19;55;29;17
NGC6843;0;19;56;12;9
NGC6844;0;20;2;-65;13
NGC6845;0;20;0;-47;5
NGC6845;0;20;0;-47;5
NGC6845;0;20;1;-47;3
NGC6845;0;20;0;-47;4
NGC6845;0;20;0;-47;4
NGC6846;0;19;56;32;20
NGC6847;0;19;57;29;21
NGC6848;0;20;2;-56;5
NGC6849;0;20;6;-40;11
NGC6850;0;20;3;-54;50
NGC6851;0;20;3;-48;17
NGC6851;0;20;5;-47;58
NGC6851;0;20;5;-47;58
NGC6852;0;20;0;1;43
NGC6853;MES27;19;59;22;43
NGC6854;0;20;5;-54;22
NGC6855;0;20;6;-56;23
NGC6856;0;19;59;56;7
NGC6857;0;20;1;33;31
NGC6858;0;20;2;11;15
NGC6859;0;20;3;0;26
NGC6860;0;20;8;-61;6
NGC6861;0;20;6;-48;28
NGC6861;0;20;6;-48;38
NGC6861;0;20;8;-48;12
NGC6861;0;20;11;-48;41
NGC6861;0;20;11;-48;16
NGC6861;0;20;7;-48;22
NGC6861;0;20;5;-47;58
NGC6862;0;20;8;-56;23
NGC6863;0;20;5;-3;33
NGC6864;MES75;20;6;-21;55
NGC6865;0;20;5;-9;2
NGC6866;0;20;3;44;9
NGC6867;0;20;10;-54;47
NGC6868;0;20;9;-48;22
NGC6869;0;20;0;66;13
NGC6870;0;20;10;-48;17
NGC6871;0;20;5;35;47
NGC6872;0;20;16;-70;46
NGC6873;0;20;7;21;6
NGC6874;0;20;7;38;14
NGC6875;0;20;11;-46;8
NGC6875;0;20;13;-46;9
NGC6876;0;20;18;-70;51
NGC6876;0;20;11;-71;0
NGC6877;0;20;18;-70;51
NGC6878;0;20;13;-44;49
NGC6878;0;20;13;-44;31
NGC6879;0;20;10;16;55
NGC6880;0;20;19;-70;51
NGC6881;0;20;10;37;24
NGC6882;0;20;11;26;29
NGC6883;0;20;11;35;51
NGC6884;0;20;10;46;27
NGC6885;0;20;11;26;29
NGC6886;0;20;12;19;59
NGC6887;0;20;17;-52;47
NGC6888;0;20;12;38;21
NGC6889;0;20;18;-53;57
NGC6890;0;20;18;-44;48
NGC6891;0;20;15;12;42
NGC6892;0;20;16;18;1
NGC6893;0;20;20;-48;14
NGC6894;0;20;16;30;33
NGC6895;0;20;16;50;13
NGC6896;0;20;18;30;38
NGC6897;0;20;21;-12;15
NGC6898;0;20;21;-12;21
NGC6899;0;20;24;-50;26
NGC6900;0;20;21;-2;34
NGC6901;0;20;22;6;25
NGC6902;0;20;23;-44;16
NGC6902;0;20;22;-44;16
NGC6902;0;20;23;-43;52
NGC6902;0;20;24;-43;39
NGC6903;0;20;23;-19;19
NGC6904;0;20;21;25;44
NGC6905;0;20;22;20;6
NGC6906;0;20;23;6;26
NGC6907;0;20;25;-24;48
NGC6908;0;20;25;-24;48
NGC6909;0;20;27;-47;1
NGC6910;0;20;23;40;46
NGC6911;0;20;19;66;43
NGC6912;0;20;26;-18;37
NGC6913;MES29;20;23;38;32
NGC6914;0;20;24;42;29
NGC6915;0;20;27;-3;4
NGC6916;0;20;23;58;20
NGC6917;0;20;27;8;5
NGC6918;0;20;30;-47;28
NGC6919;0;20;31;-44;13
NGC6920;0;20;43;-80;0
NGC6921;0;20;28;25;43
NGC6922;0;20;29;-2;11
NGC6923;0;20;31;-30;49
NGC6924;0;20;33;-25;28
NGC6925;0;20;34;-31;58
NGC6926;0;20;33;-2;1
NGC6927;0;20;32;9;52
NGC6927;0;20;32;9;54
NGC6928;0;20;32;9;55
NGC6929;0;20;33;-2;2
NGC6930;0;20;32;9;52
NGC6931;0;20;33;-11;22
NGC6932;0;20;42;-73;37
NGC6933;0;20;33;7;23
NGC6934;0;20;34;7;24
NGC6935;0;20;38;-52;6
NGC6936;0;20;35;-25;16
NGC6937;0;20;38;-52;8
NGC6938;0;20;34;22;13
NGC6939;0;20;31;60;39
NGC6940;0;20;34;28;16
NGC6941;0;20;36;-4;37
NGC6942;0;20;40;-54;18
NGC6943;0;20;44;-68;44
NGC6944;0;20;38;6;54
NGC6944;0;20;38;6;59
NGC6945;0;20;39;-4;58
NGC6946;0;20;34;60;9
NGC6947;0;20;41;-32;29
NGC6948;0;20;43;-53;21
NGC6949;0;20;35;64;48
NGC6950;0;20;41;16;37
NGC6951;0;20;37;66;6
NGC6952;0;20;37;66;6
NGC6953;0;20;37;65;45
NGC6954;0;20;44;3;12
NGC6955;0;20;44;2;35
NGC6956;0;20;43;12;30
NGC6957;0;20;44;2;34
NGC6958;0;20;48;-37;59
NGC6959;0;20;47;0;25
NGC6960;0;20;45;30;43
NGC6961;0;20;47;0;21
NGC6962;0;20;47;0;19
NGC6963;0;20;47;0;30
NGC6964;0;20;47;0;18
NGC6965;0;20;47;0;29
NGC6966;0;20;47;0;22
NGC6967;0;20;47;0;24
NGC6968;0;20;48;-8;21
NGC6969;0;20;48;7;44
NGC6970;0;20;52;-48;46
NGC6971;0;20;49;5;59
NGC6972;0;20;49;9;53
NGC6973;0;20;52;-5;53
NGC6974;0;20;51;31;49
NGC6975;0;20;52;-5;46
NGC6976;0;20;52;-5;46
NGC6977;0;20;52;-5;44
NGC6978;0;20;52;-5;42
NGC6979;0;20;51;32;9
NGC6980;0;20;52;-5;50
NGC6981;MES72;20;53;-12;32
NGC6982;0;20;57;-51;51
NGC6983;0;20;56;-43;59
NGC6984;0;20;57;-51;52
NGC6985;0;20;45;-11;6
NGC6985;0;20;45;-11;6
NGC6986;0;20;56;-18;34
NGC6987;0;20;58;-48;37
NGC6988;0;20;55;10;30
NGC6989;0;20;54;45;14
NGC6990;0;20;59;-55;33
NGC6991;0;20;55;47;26
NGC6991;0;20;54;47;19
NGC6992;0;20;56;31;43
NGC6993;0;20;53;-25;28
NGC6994;MES73;20;58;-12;38
NGC6995;0;20;57;31;13
NGC6996;0;20;56;45;29
NGC6997;0;20;56;44;37
NGC6998;0;21;1;-28;1
NGC6999;0;21;1;-28;3
NGC7000;0;21;59;44;31
NGC7001;0;21;1;0;11
NGC7002;0;21;3;-49;1
NGC7003;0;21;0;17;48
NGC7004;0;21;4;-49;6
NGC7005;0;21;1;-12;52
NGC7006;0;21;1;16;11
NGC7007;0;21;5;-52;33
NGC7008;0;21;0;54;32
NGC7009;0;21;4;-11;21
NGC7010;0;21;4;-12;20
NGC7011;0;21;1;47;21
NGC7012;0;21;6;-44;48
NGC7013;0;21;3;29;53
NGC7014;0;21;7;-47;10
NGC7015;0;21;5;11;24
NGC7016;0;21;7;-25;28
NGC7017;0;21;7;-25;29
NGC7018;0;21;7;-25;25
NGC7019;0;21;6;-24;24
NGC7020;0;21;11;-64;1
NGC7021;0;21;11;-64;1
NGC7022;0;21;9;-49;18
NGC7023;0;21;0;68;10
NGC7024;0;21;6;41;29
NGC7025;0;21;7;16;20
NGC7026;0;21;6;47;51
NGC7027;0;21;7;42;14
NGC7028;0;21;8;18;28
NGC7029;0;21;11;-49;17
NGC7030;0;21;11;-20;29
NGC7031;0;21;7;50;52
NGC7032;0;21;15;-68;17
NGC7033;0;21;9;15;7
NGC7034;0;21;9;15;9
NGC7035;0;21;10;-23;8
NGC7035;0;21;10;-23;8
NGC7036;0;21;10;15;22
NGC7037;0;21;10;33;43
NGC7038;0;21;15;-47;36
NGC7038;0;21;15;-47;13
NGC7039;0;21;10;45;37
NGC7040;0;21;13;8;51
NGC7041;0;21;17;-48;23
NGC7041;0;21;16;-48;21
NGC7041;0;21;17;-48;24
NGC7042;0;21;13;13;34
NGC7043;0;21;14;13;37
NGC7044;0;21;13;42;29
NGC7045;0;21;14;4;30
NGC7046;0;21;14;2;50
NGC7047;0;21;16;0;49
NGC7048;0;21;14;46;17
NGC7049;0;21;19;-48;33
NGC7050;0;21;15;36;10
NGC7051;0;21;19;-8;46
NGC7052;0;21;18;26;26
NGC7053;0;21;21;23;5
NGC7054;0;21;20;39;10
NGC7055;0;21;19;57;35
NGC7056;0;21;22;18;39
NGC7057;0;21;24;-42;27
NGC7058;0;21;21;50;50
NGC7059;0;21;27;-60;0
NGC7060;0;21;25;-42;24
NGC7061;0;21;27;-49;3
NGC7062;0;21;23;46;22
NGC7063;0;21;24;36;29
NGC7064;0;21;29;-52;46
NGC7065;0;21;26;-6;59
NGC7065;0;21;26;-7;1
NGC7066;0;21;26;14;10
NGC7067;0;21;24;48;1
NGC7068;0;21;26;12;11
NGC7069;0;21;28;-1;38
NGC7070;0;21;30;-43;5
NGC7070;0;21;31;-42;50
NGC7071;0;21;26;47;55
NGC7072;0;21;30;-43;12
NGC7072;0;21;30;-43;9
NGC7073;0;21;29;-11;29
NGC7074;0;21;29;6;40
NGC7075;0;21;31;-38;37
NGC7076;0;21;26;62;53
NGC7077;0;21;29;2;24
NGC7078;MES15;21;29;12;10
NGC7079;0;21;32;-44;4
NGC7080;0;21;30;26;43
NGC7081;0;21;31;2;29
NGC7082;0;21;29;47;7
NGC7083;0;21;35;-63;54
NGC7084;0;21;32;17;30
NGC7085;0;21;32;6;34
NGC7086;0;21;30;51;36
NGC7087;0;21;34;-40;49
NGC7088;0;21;33;0;23
NGC7089;MES2;21;33;0;49
NGC7090;0;21;36;-54;33
NGC7091;0;21;34;-36;39
NGC7092;MES39;21;31;48;26
NGC7093;0;21;34;45;57
NGC7094;0;21;36;12;47
NGC7095;0;21;52;-81;31
NGC7096;0;21;38;-64;21
NGC7096;0;21;41;-63;54
NGC7097;0;21;40;-42;32
NGC7097;0;21;40;-42;28
NGC7098;0;21;44;-75;6
NGC7099;MES30;21;40;-23;10
NGC7100;0;21;39;8;57
NGC7101;0;21;39;8;52
NGC7102;0;21;39;6;17
NGC7103;0;21;39;-22;28
NGC7104;0;21;40;-22;25
NGC7105;0;21;41;-10;38
NGC7106;0;21;42;-52;41
NGC7107;0;21;42;-44;47
NGC7108;0;21;41;-6;42
NGC7109;0;21;41;-34;26
NGC7110;0;21;42;-34;9
NGC7111;0;21;41;-6;42
NGC7112;0;21;42;12;29
NGC7113;0;21;42;12;34
NGC7114;0;21;41;42;50
NGC7115;0;21;43;-25;21
NGC7116;0;21;42;28;56
NGC7117;0;21;45;-48;25
NGC7118;0;21;46;-48;21
NGC7119;0;21;46;-46;30
NGC7119;0;21;46;-46;31
NGC7119;0;21;46;-46;30
NGC7119;0;21;46;-46;31
NGC7120;0;21;44;-6;31
NGC7121;0;21;44;-3;37
NGC7122;0;21;45;-8;49
NGC7123;0;21;50;-70;20
NGC7124;0;21;48;-50;33
NGC7125;0;21;49;-60;42
NGC7126;0;21;49;-60;36
NGC7127;0;21;43;54;37
NGC7128;0;21;43;53;42
NGC7129;0;21;42;66;6
NGC7130;0;21;48;-34;57
NGC7131;0;21;47;-13;10
NGC7132;0;21;47;10;14
NGC7133;0;21;44;66;10
NGC7134;0;21;48;-12;58
NGC7135;0;21;49;-34;52
NGC7136;0;21;49;-11;47
NGC7137;0;21;48;22;9
NGC7138;0;21;49;12;30
NGC7139;0;21;46;63;47
NGC7140;0;21;52;-55;34
NGC7141;0;21;52;-55;34
NGC7142;0;21;45;65;46
NGC7143;0;21;48;29;57
NGC7144;0;21;52;-48;15
NGC7145;0;21;53;-47;52
NGC7146;0;21;51;3;1
NGC7147;0;21;51;3;4
NGC7148;0;21;52;3;20
NGC7149;0;21;52;3;18
NGC7150;0;21;50;49;45
NGC7151;0;21;55;-50;39
NGC7152;0;21;53;-29;17
NGC7153;0;21;54;-29;3
NGC7154;0;21;55;-34;48
NGC7155;0;21;56;-49;31
NGC7156;0;21;54;2;56
NGC7157;0;21;56;-25;21
NGC7158;0;21;57;-11;35
NGC7159;0;21;56;13;33
NGC7160;0;21;53;62;36
NGC7161;0;21;56;2;54
NGC7162;0;21;59;-43;18
NGC7162;0;22;0;-43;8
NGC7163;0;21;59;-31;53
NGC7164;0;21;56;1;21
NGC7164;0;21;56;1;21
NGC7165;0;21;59;-16;30
NGC7166;0;22;0;-43;23
NGC7167;0;22;0;-24;38
NGC7168;0;22;2;-51;44
NGC7169;0;22;2;-47;41
NGC7170;0;22;1;-5;25
NGC7171;0;22;1;-13;16
NGC7172;0;22;2;-31;52
NGC7173;0;22;2;-31;58
NGC7174;0;22;2;-31;59
NGC7175;0;21;58;54;49
NGC7176;0;22;2;-31;59
NGC7177;0;22;0;17;44
NGC7178;0;22;2;-35;47
NGC7179;0;22;4;-64;2
NGC7180;0;22;2;-20;32
NGC7181;0;22;1;-1;57
NGC7182;0;22;1;-2;11
NGC7183;0;22;2;-18;54
NGC7184;0;22;2;-20;48
NGC7185;0;22;2;-20;28
NGC7186;0;22;1;35;4
NGC7187;0;22;2;-32;48
NGC7188;0;22;3;-20;19
NGC7189;0;22;3;0;34
NGC7190;0;22;3;11;11
NGC7191;0;22;6;-64;38
NGC7192;0;22;6;-64;19
NGC7193;0;22;3;10;48
NGC7194;0;22;3;12;38
NGC7195;0;22;3;12;39
NGC7196;0;22;5;-50;7
NGC7197;0;22;2;41;3
NGC7198;0;22;5;0;38
NGC7199;0;22;8;-64;42
NGC7200;0;22;7;-49;59
NGC7201;0;22;6;-31;15
NGC7202;0;22;6;-31;13
NGC7203;0;22;6;-31;9
NGC7204;0;22;6;-31;3
NGC7204;0;22;6;-31;3
NGC7205;0;22;7;-57;27
NGC7205;0;22;8;-57;26
NGC7206;0;22;5;16;47
NGC7207;0;22;5;16;46
NGC7208;0;22;8;-29;3
NGC7209;0;22;5;46;29
NGC7210;0;22;6;27;6
NGC7211;0;22;6;-8;5
NGC7212;0;22;7;10;14
NGC7213;0;22;9;-47;10
NGC7214;0;22;9;-27;48
NGC7215;0;22;8;0;30
NGC7216;0;22;12;-68;39
NGC7217;0;22;7;31;21
NGC7218;0;22;10;-16;39
NGC7219;0;22;13;-64;50
NGC7220;0;22;11;-22;57
NGC7221;0;22;11;-30;33
NGC7222;0;22;10;2;6
NGC7223;0;22;10;41;1
NGC7224;0;22;11;25;51
NGC7225;0;22;13;-26;8
NGC7226;0;22;10;55;25
NGC7227;0;22;11;38;43
NGC7228;0;22;11;38;41
NGC7229;0;22;14;-29;23
NGC7230;0;22;14;-17;4
NGC7231;0;22;12;45;19
NGC7232;0;22;13;-45;53
NGC7232;0;22;15;-45;51
NGC7232;0;22;15;-45;46
NGC7233;0;22;15;-45;50
NGC7234;0;22;12;57;16
NGC7235;0;22;12;57;16
NGC7236;0;22;14;13;50
NGC7237;0;22;14;13;50
NGC7238;0;22;15;22;31
NGC7239;0;22;15;-5;3
NGC7240;0;22;15;37;16
NGC7241;0;22;15;19;13
NGC7242;0;22;15;37;17
NGC7243;0;22;15;49;53
NGC7244;0;22;16;16;28
NGC7245;0;22;15;54;20
NGC7246;0;22;17;-15;34
NGC7247;0;22;17;-23;43
NGC7248;0;22;16;40;30
NGC7249;0;22;20;-55;7
NGC7250;0;22;18;40;33
NGC7251;0;22;20;-15;46
NGC7252;0;22;20;-24;40
NGC7253;0;22;19;29;23
NGC7253;0;22;19;29;23
NGC7253;0;22;19;29;23
NGC7253;0;22;19;29;23
NGC7254;0;22;22;-21;44
NGC7255;0;22;23;-15;32
NGC7256;0;22;22;-21;44
NGC7257;0;22;22;-4;7
NGC7258;0;22;22;-28;20
NGC7259;0;22;23;-28;57
NGC7260;0;22;22;-4;7
NGC7261;0;22;20;58;7
NGC7262;0;22;23;-32;21
NGC7263;0;22;21;36;21
NGC7263;0;22;21;36;20
NGC7264;0;22;22;36;23
NGC7265;0;22;22;36;12
NGC7266;0;22;23;-4;4
NGC7267;0;22;24;-33;41
NGC7268;0;22;25;-31;12
NGC7268;0;22;25;-31;12
NGC7269;0;22;25;-13;10
NGC7270;0;22;23;32;24
NGC7271;0;22;23;32;22
NGC7272;0;22;24;16;35
NGC7273;0;22;24;36;11
NGC7274;0;22;24;36;7
NGC7275;0;22;24;32;26
NGC7276;0;22;24;36;5
NGC7277;0;22;26;-31;8
NGC7278;0;22;28;-60;10
NGC7279;0;22;27;-35;8
NGC7280;0;22;26;16;8
NGC7281;0;22;25;57;49
NGC7282;0;22;25;40;18
NGC7283;0;22;28;17;28
NGC7284;0;22;28;-24;50
NGC7285;0;22;28;-24;50
NGC7286;0;22;27;29;5
NGC7287;0;22;28;-22;12
NGC7287;0;22;28;-22;12
NGC7288;0;22;28;-2;53
NGC7289;0;22;29;-35;28
NGC7290;0;22;28;17;8
NGC7291;0;22;28;16;46
NGC7292;0;22;28;30;17
NGC7293;0;22;29;-20;50
NGC7294;0;22;32;-25;23
NGC7295;0;22;28;52;18
NGC7296;0;22;28;52;16
NGC7297;0;22;31;-37;49
NGC7298;0;22;30;-14;11
NGC7299;0;22;31;-37;48
NGC7300;0;22;30;-14;0
NGC7301;0;22;30;-17;34
NGC7302;0;22;32;-14;7
NGC7303;0;22;31;30;57
NGC7304;0;22;31;30;58
NGC7305;0;22;32;11;42
NGC7306;0;22;33;-27;14
NGC7307;0;22;33;-40;56
NGC7308;0;22;34;-12;56
NGC7309;0;22;34;-10;21
NGC7310;0;22;34;-22;29
NGC7311;0;22;34;5;34
NGC7312;0;22;34;5;49
NGC7313;0;22;35;-26;6
NGC7314;0;22;35;-26;3
NGC7315;0;22;35;34;48
NGC7316;0;22;35;20;19
NGC7317;0;22;35;33;56
NGC7318;0;22;35;33;57
NGC7318;0;22;35;33;57
NGC7318;0;22;35;33;57
NGC7318;0;22;35;33;57
NGC7319;0;22;36;33;58
NGC7320;0;22;36;33;47
NGC7320;0;22;36;33;59
NGC7320;0;22;36;33;56
NGC7320;0;22;37;33;55
NGC7321;0;22;36;21;37
NGC7322;0;22;37;-37;13
NGC7323;0;22;36;19;8
NGC7324;0;22;37;19;8
NGC7325;0;22;36;34;21
NGC7326;0;22;36;34;25
NGC7327;0;22;36;34;30
NGC7328;0;22;37;10;31
NGC7329;0;22;40;-66;28
NGC7330;0;22;36;38;32
NGC7331;0;22;37;34;25
NGC7332;0;22;37;23;47
NGC7333;0;22;37;34;26
NGC7334;0;22;37;-37;13
NGC7335;0;22;37;34;26
NGC7336;0;22;37;34;28
NGC7337;0;22;37;34;22
NGC7338;0;22;37;34;24
NGC7339;0;22;37;23;47
NGC7340;0;22;37;34;24
NGC7341;0;22;39;-22;40
NGC7342;0;22;38;35;29
NGC7343;0;22;38;34;4
NGC7344;0;22;39;-4;9
NGC7345;0;22;38;35;32
NGC7346;0;22;39;11;5
NGC7347;0;22;39;11;1
NGC7348;0;22;40;11;54
NGC7349;0;22;41;0;0
NGC7350;0;22;40;12;0
NGC7351;0;22;41;-4;26
NGC7352;0;22;39;57;23
NGC7353;0;22;42;11;52
NGC7354;0;22;40;61;17
NGC7355;0;22;43;-36;51
NGC7356;0;22;42;30;42
NGC7357;0;22;42;30;10
NGC7358;0;22;45;-65;7
NGC7359;0;22;44;-23;41
NGC7360;0;22;43;4;9
NGC7361;0;22;42;-30;3
NGC7362;0;22;43;8;42
NGC7363;0;22;43;33;59
NGC7364;0;22;44;0;9
NGC7365;0;22;45;-19;57
NGC7366;0;22;44;10;46
NGC7367;0;22;44;3;38
NGC7368;0;22;45;-39;20
NGC7369;0;22;44;34;21
NGC7370;0;22;45;11;3
NGC7371;0;22;46;-11;0
NGC7372;0;22;45;11;7
NGC7373;0;22;46;3;12
NGC7374;0;22;45;10;52
NGC7374;0;22;46;10;51
NGC7374;0;22;46;10;51
NGC7375;0;22;46;21;5
NGC7376;0;22;47;3;38
NGC7377;0;22;47;-22;18
NGC7378;0;22;47;-11;49
NGC7379;0;22;47;40;14
NGC7380;0;22;47;58;7
NGC7381;0;22;50;-19;43
NGC7382;0;22;50;-36;51
NGC7383;0;22;49;11;33
NGC7384;0;22;49;11;29
NGC7385;0;22;49;11;36
NGC7386;0;22;50;11;41
NGC7387;0;22;50;11;38
NGC7388;0;22;50;11;42
NGC7389;0;22;50;11;33
NGC7390;0;22;50;11;31
NGC7391;0;22;50;-1;32
NGC7392;0;22;51;-20;36
NGC7393;0;22;51;-5;33
NGC7394;0;22;50;52;8
NGC7395;0;22;51;37;5
NGC7396;0;22;52;1;5
NGC7397;0;22;52;1;7
NGC7398;0;22;52;1;12
NGC7399;0;22;52;-9;16
NGC7400;0;22;54;-45;20
NGC7401;0;22;52;1;8
NGC7402;0;22;53;1;8
NGC7403;0;22;53;1;28
NGC7404;0;22;54;-39;18
NGC7405;0;22;53;12;28
NGC7406;0;22;53;-6;34
NGC7407;0;22;53;32;7
NGC7408;0;22;55;-63;41
NGC7409;0;22;53;20;12
NGC7410;0;22;55;-39;39
NGC7411;0;22;54;20;14
NGC7412;0;22;55;-42;38
NGC7412;0;22;57;-42;48
NGC7413;0;22;55;13;13
NGC7414;0;22;55;13;14
NGC7415;0;22;54;20;15
NGC7415;0;22;54;20;15
NGC7416;0;22;55;-5;29
NGC7417;0;22;57;-65;2
NGC7418;0;22;56;-37;1
NGC7418;0;22;56;-36;46
NGC7419;0;22;54;60;50
NGC7420;0;22;55;29;48
NGC7421;0;22;56;-37;20
NGC7422;0;22;56;3;55
NGC7423;0;22;55;57;5
NGC7424;0;22;57;-41;4
NGC7425;0;22;57;-10;57
NGC7426;0;22;56;36;21
NGC7427;0;22;57;8;30
NGC7428;0;22;57;-1;2
NGC7429;0;22;56;59;58
NGC7430;0;22;57;8;47
NGC7431;0;22;57;26;9
NGC7432;0;22;58;13;8
NGC7433;0;22;57;26;9
NGC7434;0;22;58;-1;11
NGC7435;0;22;57;26;8
NGC7436;0;22;57;26;8
NGC7436;0;22;57;26;8
NGC7436;0;22;57;26;8
NGC7437;0;22;58;14;18
NGC7438;0;22;57;54;18
NGC7439;0;22;58;29;13
NGC7440;0;22;58;35;48
NGC7441;0;22;56;-7;22
NGC7442;0;22;59;15;32
NGC7443;0;23;0;-12;48
NGC7444;0;23;0;-12;50
NGC7445;0;22;59;39;6
NGC7446;0;22;59;39;4
NGC7447;0;23;0;-10;31
NGC7448;0;23;0;15;58
NGC7449;0;22;59;39;8
NGC7450;0;23;0;-12;55
NGC7451;0;23;0;8;28
NGC7452;0;23;0;6;44
NGC7453;0;23;1;-6;21
NGC7454;0;23;1;16;23
NGC7455;0;23;0;7;18
NGC7456;0;23;2;-39;34
NGC7457;0;23;0;30;8
NGC7458;0;23;1;1;45
NGC7459;0;23;0;6;44
NGC7459;0;23;1;6;45
NGC7460;0;23;1;2;15
NGC7461;0;23;1;15;34
NGC7462;0;23;2;-40;50
NGC7463;0;23;1;15;58
NGC7464;0;23;1;15;58
NGC7465;0;23;2;15;57
NGC7466;0;23;2;27;3
NGC7467;0;23;2;15;33
NGC7468;0;23;2;16;36
NGC7469;0;23;3;8;52
NGC7470;0;23;5;-50;6
NGC7471;0;23;3;-22;54
NGC7472;0;23;5;3;3
NGC7473;0;23;3;30;9
NGC7474;0;23;4;20;4
NGC7475;0;23;4;20;5
NGC7475;0;23;4;20;4
NGC7476;0;23;5;-43;5
NGC7477;0;23;4;3;7
NGC7478;0;23;4;2;34
NGC7479;0;23;4;12;19
NGC7480;0;23;5;2;32
NGC7480;0;23;5;2;32
NGC7480;0;23;5;2;32
NGC7481;0;23;5;-19;56
NGC7482;0;23;5;3;3
NGC7483;0;23;5;3;32
NGC7484;0;23;7;-36;16
NGC7485;0;23;6;34;6
NGC7486;0;23;6;34;6
NGC7487;0;23;6;28;10
NGC7488;0;23;7;0;56
NGC7489;0;23;7;22;59
NGC7490;0;23;7;32;22
NGC7491;0;23;8;-5;58
NGC7492;0;23;8;-15;36
NGC7493;0;23;8;0;54
NGC7494;0;23;8;-24;22
NGC7495;0;23;8;12;2
NGC7496;0;23;9;-43;25
NGC7496;0;23;12;-43;46
NGC7496;0;23;12;-43;46
NGC7497;0;23;9;18;10
NGC7498;0;23;9;-24;25
NGC7499;0;23;10;7;34
NGC7500;0;23;10;11;0
NGC7501;0;23;10;7;35
NGC7502;0;23;10;-21;44
NGC7503;0;23;10;7;34
NGC7504;0;23;10;14;23
NGC7505;0;23;11;13;37
NGC7506;0;23;11;-2;9
NGC7507;0;23;12;-28;32
NGC7508;0;23;11;12;56
NGC7509;0;23;12;14;36
NGC7510;0;23;11;60;34
NGC7511;0;23;12;13;43
NGC7512;0;23;12;31;7
NGC7513;0;23;13;-28;21
